date,winning_times,tail_wind,birth_date,country,age
2004-08-21,9.99,-0.2,1982-11-23,JAM,21.75890410958904
2004-08-21,10.06,0.9,1982-11-23,JAM,21.75890410958904
2004-08-22,9.95,0.2,1982-11-23,JAM,21.76164383561644
2004-08-22,9.94,0.6,1982-11-23,JAM,21.76164383561644
2016-03-07,10.07,1.6,1994-06-05,USA,21.76986301369863
2019-05-07,10.01,1.1,1997-08-01,JAM,21.778082191780825
2015-10-06,10.03,0.9,1993-12-30,JAM,21.78082191780822
2014-04-19,10.06,0.0,1992-07-13,USA,21.78082191780822
2008-05-31,9.72,1.7,1986-08-21,JAM,21.79178082191781
2012-04-14,10.09,0.1,1990-07-04,JAM,21.794520547945204
1998-01-09,10.06,0.1,1976-03-30,BAR,21.794520547945204
2016-07-23,10.02,-0.3,1994-10-11,CAN,21.797260273972608
2013-06-16,10.01,2.0,1991-08-31,SKN,21.80821917808219
2015-05-07,9.97,0.8,1993-07-16,RSA,21.82191780821918
2008-10-05,9.96,1.2,1986-12-13,USA,21.827397260273973
2012-08-30,10.07,1.4,1990-11-06,FRA,21.83013698630137
2014-07-28,10.0,0.0,1992-10-01,JAM,21.835616438356166
2014-07-28,10.0,-0.5,1992-10-01,JAM,21.835616438356166
2004-09-18,9.98,-1.6,1982-11-23,JAM,21.835616438356166
2014-05-17,9.93,1.8,1992-07-20,JAM,21.83835616438356
2019-05-18,9.86,0.9,1997-07-18,USA,21.846575342465755
2015-03-04,10.09,0.3,1993-05-03,USA,21.849315068493148
2016-08-13,10.04,-0.5,1994-10-11,CAN,21.854794520547944
2016-08-14,9.91,0.2,1994-10-11,CAN,21.85753424657534
2012-09-09,10.04,-0.3,1990-11-06,FRA,21.85753424657534
2016-08-14,9.92,0.2,1994-10-11,CAN,21.85753424657534
2009-05-30,10.04,0.9,1987-07-27,USA,21.85753424657534
2008-06-28,9.85,-0.1,1986-08-21,JAM,21.86849315068493
2011-11-09,9.82,0.1,1989-12-26,JAM,21.884931506849323
2017-11-03,10.04,1.4,1995-12-15,JPN,21.901369863013702
2019-06-21,10.06,0.6,1997-08-01,JAM,21.901369863013702
2004-08-21,10.07,-0.1,1982-10-02,USA,21.901369863013702
2004-08-21,9.96,0.2,1982-10-02,USA,21.901369863013702
2004-08-22,9.85,0.6,1982-10-02,USA,21.904109589041095
2004-08-22,10.09,-1.6,1982-10-02,USA,21.904109589041095
2010-06-26,10.03,1.7,1988-08-03,TTO,21.90958904109589
1996-06-14,10.08,0.3,1974-07-23,USA,21.90958904109589
2014-08-24,10.08,-1.9,1992-10-01,JAM,21.90958904109589
2012-05-26,9.97,0.5,1990-07-04,JAM,21.90958904109589
2014-08-28,9.96,-0.3,1992-10-01,JAM,21.920547945205477
2016-09-06,10.07,0.6,1994-10-11,CAN,21.920547945205477
2016-09-07,9.99,-0.1,1994-10-11,CAN,21.923287671232877
2016-09-07,10.08,0.3,1994-10-11,CAN,21.923287671232877
2018-05-25,10.07,1.9,1996-06-26,USA,21.926027397260274
2015-08-22,10.09,-0.1,1993-09-21,RSA,21.931506849315067
2008-07-22,9.89,0.4,1986-08-21,JAM,21.93424657534247
2015-08-23,10.02,0.9,1993-09-21,RSA,21.93424657534247
2019-07-06,10.04,0.8,1997-08-01,JAM,21.942465753424653
2011-12-06,9.98,0.5,1989-12-26,JAM,21.95890410958904
2008-08-03,10.03,1.8,1986-08-21,JAM,21.96712328767123
2003-06-19,10.09,1.0,1981-07-05,USA,21.96986301369863
2015-09-07,10.0,0.3,1993-09-21,RSA,21.975342465753428
2015-09-07,9.97,0.0,1993-09-21,RSA,21.975342465753428
2007-06-23,10.09,1.9,1985-07-06,TTO,21.97808219178082
2000-11-08,10.06,-1.0,1978-11-22,NGR,21.97808219178082
2012-04-21,9.98,1.0,1990-05-04,USA,21.980821917808214
1994-06-07,10.09,1.2,1972-06-17,NGR,21.98630136986301
2000-01-09,10.05,-0.2,1978-01-19,USA,21.98630136986301
2004-09-23,9.97,1.5,1982-10-02,USA,21.99178082191781
2005-06-25,9.96,1.0,1983-07-01,TTO,22.0
2008-08-15,9.92,0.1,1986-08-21,JAM,22.0
2008-08-16,9.85,-0.1,1986-08-21,JAM,22.002739726027396
2008-08-16,9.69,0.0,1986-08-21,JAM,22.002739726027396
2015-05-16,10.07,1.9,1993-05-19,USA,22.005479452054796
2018-05-31,10.06,-0.4,1996-06-03,USA,22.005479452054796
2016-04-23,9.99,2.0,1994-04-25,JAM,22.01095890410959
2014-07-20,10.09,1.5,1992-07-20,JAM,22.013698630136986
2012-07-09,10.03,0.3,1990-07-04,JAM,22.03013698630137
2004-10-07,10.03,-0.4,1982-10-02,USA,22.03013698630137
1996-01-06,9.92,0.8,1973-12-30,TTO,22.03287671232877
2016-01-07,10.05,-0.9,1993-12-30,JAM,22.035616438356165
2016-01-07,10.06,0.7,1993-12-30,JAM,22.035616438356165
2008-02-09,9.92,0.2,1986-01-31,USA,22.038356164383558
2008-08-29,9.83,-0.5,1986-08-21,JAM,22.038356164383558
1997-02-07,10.02,1.0,1975-01-28,USA,22.04383561643836
1997-02-08,9.99,1.2,1975-01-28,USA,22.046575342465754
2017-06-23,10.08,1.8,1995-06-10,ANT,22.052054794520544
2004-12-06,9.99,1.8,1982-11-23,JAM,22.052054794520544
2018-05-24,10.04,1.6,1996-05-08,USA,22.057534246575347
2014-06-13,10.07,1.8,1992-05-27,CAN,22.06027397260274
2018-05-25,9.97,0.9,1996-05-08,USA,22.06027397260274
2000-02-06,9.99,0.4,1978-01-19,USA,22.063013698630137
2019-04-05,10.05,1.2,1997-03-17,USA,22.06575342465753
2016-05-22,10.06,0.5,1994-05-03,GBR,22.068493150684933
2015-08-06,10.06,1.5,1993-07-16,RSA,22.071232876712326
2008-05-18,10.05,-0.1,1986-04-27,USA,22.073972602739726
2014-08-08,10.08,0.2,1992-07-13,USA,22.08493150684932
2015-07-06,9.97,2.0,1993-06-10,GBR,22.08493150684932
2015-07-06,10.0,1.0,1993-06-10,GBR,22.08493150684932
2017-07-06,10.05,0.8,1995-06-10,ANT,22.087671232876712
2009-06-06,10.09,0.9,1987-05-09,GBR,22.093150684931512
2005-07-29,10.07,0.1,1983-07-01,TTO,22.093150684931512
1996-06-14,10.05,0.3,1974-05-12,USA,22.106849315068494
1996-06-15,10.09,-0.1,1974-05-12,USA,22.10958904109589
2008-05-31,10.07,1.9,1986-04-27,USA,22.10958904109589
2014-11-07,10.03,1.4,1992-10-01,JAM,22.115068493150684
2012-06-06,10.09,1.4,1990-05-01,USA,22.115068493150684
2004-11-07,9.92,0.0,1982-10-02,USA,22.115068493150684
2004-11-07,9.96,0.8,1982-10-02,USA,22.115068493150684
1998-05-08,10.06,0.3,1976-03-30,BAR,22.12054794520548
2006-04-15,10.04,1.9,1984-03-07,AHO,22.12054794520548
1997-03-08,9.94,0.2,1975-01-28,USA,22.123287671232877
1997-03-08,10.08,0.5,1975-01-28,USA,22.123287671232877
2019-08-29,9.98,-0.4,1997-07-18,USA,22.128767123287673
2018-06-21,10.09,1.9,1996-05-08,USA,22.134246575342466
2000-03-06,10.03,1.2,1978-01-19,USA,22.14246575342466
2013-05-23,10.03,1.7,1991-04-07,USA,22.14246575342466
2012-08-20,10.03,0.0,1990-07-04,JAM,22.145205479452056
2019-05-06,9.98,1.3,1997-03-18,BAR,22.14794520547945
2019-05-07,10.01,1.1,1997-03-18,BAR,22.150684931506852
2015-06-25,9.99,1.7,1993-05-03,USA,22.158904109589038
2016-02-07,10.08,1.2,1993-12-15,USA,22.16164383561644
2015-06-26,10.08,0.0,1993-05-03,USA,22.16164383561644
2004-11-06,10.06,1.7,1982-09-08,USA,22.17808219178082
2011-04-23,10.03,2.0,1989-02-22,USA,22.17808219178082
2018-04-06,10.04,1.0,1996-02-06,GBR,22.17808219178082
2006-11-07,10.09,0.0,1984-09-07,NGR,22.180821917808217
2011-07-05,10.09,1.4,1989-05-04,JAM,22.18356164383561
2008-06-28,10.09,1.6,1986-04-27,USA,22.18630136986301
2019-03-06,10.01,0.1,1996-12-29,CIV,22.197260273972606
2019-05-24,10.08,0.9,1997-03-18,BAR,22.197260273972606
1996-03-07,9.94,-0.4,1973-12-30,TTO,22.2
2005-09-07,10.02,1.9,1983-07-01,TTO,22.2027397260274
1997-05-04,10.03,0.0,1975-02-24,JAM,22.2054794520548
2016-04-16,10.09,1.0,1994-02-04,GBR,22.21095890410959
2009-10-06,10.01,0.9,1987-07-27,USA,22.21095890410959
2018-08-18,10.01,0.9,1996-06-03,USA,22.221917808219175
2013-06-21,9.98,1.1,1991-04-07,USA,22.221917808219175
2018-08-18,9.94,-0.5,1996-06-03,USA,22.221917808219175
2014-05-18,9.95,1.7,1992-02-27,FRA,22.235616438356168
2016-03-07,9.98,1.6,1993-12-15,USA,22.24109589041096
2000-02-06,10.07,0.4,1977-11-13,JAM,22.246575342465754
2006-07-25,10.08,2.0,1984-05-01,BAH,22.246575342465754
2008-01-06,10.08,0.8,1985-10-11,JAM,22.252054794520546
1997-05-23,10.08,1.1,1975-02-24,JAM,22.257534246575347
2018-08-31,9.79,-0.3,1996-06-03,USA,22.257534246575347
2006-12-05,9.85,1.7,1984-09-07,NGR,22.257534246575347
2006-12-05,9.93,1.1,1984-09-07,NGR,22.257534246575347
2015-04-06,10.07,-0.3,1993-01-07,JAM,22.257534246575347
2019-02-22,10.04,2.0,1996-11-21,CUB,22.268493150684925
2019-02-22,10.06,1.0,1996-11-21,CUB,22.268493150684925
1996-04-05,10.04,0.8,1973-12-30,TTO,22.279452054794522
1996-07-15,10.07,2.0,1974-04-09,USA,22.282191780821925
1997-05-05,10.06,0.1,1975-01-28,USA,22.282191780821925
2005-10-09,10.0,-0.6,1983-07-01,TTO,22.290410958904108
2012-04-08,10.0,1.3,1989-12-26,JAM,22.298630136986297
2016-08-14,10.01,0.2,1994-05-03,GBR,22.298630136986297
1994-03-06,10.09,0.6,1971-11-22,NGR,22.301369863013697
2012-04-14,9.9,1.6,1989-12-26,JAM,22.315068493150687
2016-01-09,9.99,0.4,1993-09-21,RSA,22.315068493150687
2019-07-06,10.06,0.8,1997-03-18,BAR,22.315068493150687
1996-04-21,9.93,1.3,1973-12-30,TTO,22.323287671232876
2016-02-07,10.09,1.9,1993-10-15,USA,22.328767123287676
2014-06-21,10.03,0.7,1992-02-27,FRA,22.328767123287676
2000-05-14,10.05,1.8,1978-01-19,USA,22.331506849315073
1997-06-20,10.07,2.0,1975-02-24,JAM,22.334246575342465
1997-06-20,9.98,1.4,1975-02-24,JAM,22.334246575342465
2019-10-05,10.09,1.5,1997-06-10,JAM,22.334246575342465
2002-06-05,10.05,1.9,1980-02-06,JPN,22.34246575342466
2008-02-09,9.98,0.2,1985-10-11,JAM,22.34520547945205
2018-06-30,10.06,0.0,1996-02-29,GBR,22.34794520547945
2010-12-06,10.01,1.4,1988-08-03,TTO,22.356164383561644
2019-05-07,10.08,0.2,1996-12-29,CIV,22.367123287671234
2018-07-08,9.96,0.0,1996-02-29,GBR,22.36986301369863
2012-05-08,9.85,1.7,1989-12-26,JAM,22.38082191780822
2012-05-08,9.75,1.5,1989-12-26,JAM,22.38082191780822
1994-04-07,9.94,0.2,1971-11-22,NGR,22.389041095890413
2001-04-07,10.02,1.1,1978-11-22,NGR,22.389041095890413
1994-04-07,9.98,0.2,1971-11-22,NGR,22.389041095890413
1997-06-13,9.92,0.2,1975-01-28,USA,22.389041095890413
1996-06-15,10.02,0.6,1974-01-27,USA,22.397260273972602
1996-06-15,10.07,1.1,1974-01-27,USA,22.397260273972602
2006-07-25,10.07,2.0,1984-03-07,AHO,22.397260273972602
2006-07-26,10.06,0.6,1984-03-07,AHO,22.4
1996-05-19,10.03,0.6,1973-12-30,TTO,22.4
2019-12-07,9.92,0.3,1997-07-18,USA,22.4027397260274
1997-06-18,10.09,-0.4,1975-01-28,USA,22.4027397260274
2000-09-23,10.08,-0.3,1978-05-04,GBR,22.405479452054795
2005-04-09,10.08,0.6,1982-11-16,FRA,22.410958904109588
1998-08-25,10.0,-0.3,1976-03-30,BAR,22.41917808219178
2008-06-28,9.96,1.7,1986-01-31,USA,22.421917808219174
2008-06-28,10.02,1.6,1986-01-31,USA,22.421917808219174
2009-02-05,10.02,0.1,1986-09-09,ANT,22.424657534246574
2004-11-06,10.06,1.7,1982-06-10,JAM,22.424657534246574
1996-05-30,10.06,1.0,1973-12-30,TTO,22.43013698630137
1997-06-29,10.05,0.7,1975-01-28,USA,22.432876712328767
2016-07-05,10.07,1.9,1994-01-29,USA,22.446575342465753
2012-04-21,10.07,0.8,1989-11-10,CAY,22.46027397260274
2005-04-30,10.09,1.4,1982-11-16,FRA,22.468493150684928
1998-09-16,10.09,0.2,1976-03-30,BAR,22.47945205479452
1998-09-17,10.08,-0.5,1976-03-30,BAR,22.482191780821925
2018-08-18,9.94,-0.5,1996-02-29,GBR,22.482191780821925
1998-09-17,10.0,-0.1,1976-03-30,BAR,22.482191780821925
2012-06-16,10.05,0.0,1989-12-26,JAM,22.487671232876714
2005-05-07,9.99,1.8,1982-11-16,FRA,22.487671232876714
2007-05-05,10.02,1.3,1984-11-10,TTO,22.495890410958904
1996-11-05,10.03,1.8,1974-05-12,USA,22.5013698630137
2009-03-07,10.07,-0.3,1986-09-09,ANT,22.506849315068493
2015-07-06,10.06,1.9,1993-01-07,JAM,22.506849315068493
1996-06-28,10.09,0.7,1973-12-30,TTO,22.50958904109589
2019-06-30,10.08,-0.1,1996-12-29,CIV,22.515068493150686
2018-08-31,9.99,-0.3,1996-02-29,GBR,22.517808219178075
2016-08-06,10.09,1.3,1994-02-04,GBR,22.517808219178075
2012-06-28,10.0,0.8,1989-12-26,JAM,22.52054794520548
2012-06-29,9.96,1.5,1989-12-26,JAM,22.523287671232875
2012-06-29,9.75,1.1,1989-12-26,JAM,22.523287671232875
2012-06-06,9.96,1.4,1989-11-27,USA,22.53972602739726
2014-06-26,10.09,0.3,1991-12-15,JAM,22.54520547945205
2003-03-05,10.03,0.0,1980-08-22,CAN,22.54794520547945
2008-08-15,10.08,-0.1,1986-01-31,USA,22.55342465753425
2008-08-16,9.95,-0.1,1986-01-31,USA,22.556164383561644
2008-08-16,9.91,0.0,1986-01-31,USA,22.556164383561644
1997-08-13,10.05,-0.7,1975-01-28,USA,22.556164383561644
1994-06-07,9.99,1.2,1971-11-22,NGR,22.556164383561644
1997-02-07,9.9,1.0,1974-07-23,USA,22.56164383561644
1997-02-08,9.9,1.3,1974-07-23,USA,22.56438356164384
1997-08-16,9.99,0.4,1975-01-28,USA,22.56438356164384
1996-07-06,10.09,1.2,1973-12-16,UKR,22.56986301369863
2012-07-17,9.85,1.6,1989-12-26,JAM,22.572602739726022
2005-06-14,9.77,1.6,1982-11-23,JAM,22.572602739726022
2005-06-14,9.98,1.9,1982-11-23,JAM,22.572602739726022
2009-07-06,10.08,1.7,1986-12-13,USA,22.578082191780826
2016-04-15,10.06,-0.1,1993-09-21,RSA,22.58082191780822
2019-07-24,10.08,0.1,1996-12-29,CIV,22.58082191780822
2019-07-24,9.93,1.9,1996-12-29,CIV,22.58082191780822
1997-08-22,9.94,0.2,1975-01-28,USA,22.58082191780822
1996-07-26,9.95,-0.3,1973-12-30,TTO,22.58630136986301
1996-07-26,10.06,0.1,1973-12-30,TTO,22.58630136986301
1997-08-24,10.01,-0.7,1975-01-28,USA,22.58630136986301
2012-06-06,10.04,1.3,1989-11-10,CAY,22.58630136986301
1996-07-27,9.93,-0.6,1973-12-30,TTO,22.589041095890412
1996-07-27,9.9,0.7,1973-12-30,TTO,22.589041095890412
2008-05-09,10.07,-1.3,1985-10-11,JAM,22.591780821917812
1997-08-26,10.05,0.3,1975-01-28,USA,22.591780821917812
2008-08-29,9.99,-0.5,1986-01-31,USA,22.591780821917812
1998-09-05,10.08,0.7,1976-02-06,ITA,22.594520547945205
1993-02-07,10.09,0.6,1970-07-11,JAM,22.594520547945205
2009-07-13,10.09,-0.6,1986-12-13,USA,22.5972602739726
2005-06-25,10.04,0.1,1982-11-23,JAM,22.602739726027398
2005-05-07,10.03,1.8,1982-10-02,USA,22.610958904109587
2016-08-06,9.96,1.6,1993-12-30,JAM,22.616438356164387
1996-08-07,10.07,0.3,1973-12-30,TTO,22.61917808219178
1998-11-09,9.87,-0.2,1976-03-30,BAR,22.627397260273966
2005-07-05,9.84,1.8,1982-11-23,JAM,22.63013698630137
2011-10-06,10.0,1.3,1989-02-22,USA,22.632876712328766
2018-02-24,10.01,0.8,1995-07-13,GBR,22.635616438356166
2019-07-06,10.07,1.9,1996-11-21,CUB,22.635616438356166
2013-06-21,10.07,0.6,1990-11-06,FRA,22.63835616438357
1996-08-14,10.07,-1.4,1973-12-30,TTO,22.63835616438357
1997-03-08,9.9,0.5,1974-07-23,USA,22.641095890410963
1997-03-08,9.86,0.2,1974-07-23,USA,22.641095890410963
2018-05-13,9.99,1.1,1995-09-23,USA,22.65205479452055
2015-03-04,10.04,0.4,1992-07-13,USA,22.65479452054794
2009-08-05,10.04,1.0,1986-12-13,USA,22.660273972602734
2009-08-05,10.0,1.4,1986-12-13,USA,22.660273972602734
2017-04-22,9.98,2.0,1994-08-28,JAM,22.66575342465753
2017-07-06,9.93,0.8,1994-11-09,USA,22.671232876712327
2012-08-23,9.69,-0.1,1989-12-26,JAM,22.67397260273973
2019-08-27,9.97,1.6,1996-12-29,CIV,22.67397260273973
2005-07-22,10.02,-0.3,1982-11-23,JAM,22.676712328767124
2016-08-14,10.08,0.2,1993-12-15,USA,22.67945205479452
2018-05-25,10.08,1.7,1995-09-23,USA,22.684931506849317
2011-04-06,9.93,1.0,1988-08-03,TTO,22.687671232876717
2007-06-07,10.09,-0.1,1984-10-04,USA,22.687671232876717
2017-06-15,10.01,0.2,1994-10-11,CAN,22.693150684931503
2012-08-30,9.76,1.4,1989-12-26,JAM,22.693150684931503
2015-09-13,10.09,1.4,1993-01-07,JAM,22.695890410958906
2019-09-06,10.05,0.6,1996-12-29,CIV,22.701369863013703
1997-08-20,10.06,0.4,1974-12-12,GHA,22.704109589041096
1998-12-08,10.09,-0.9,1976-03-30,BAR,22.70684931506849
2014-11-06,10.04,-0.6,1992-02-27,FRA,22.70684931506849
1998-12-08,10.03,-0.6,1976-03-30,BAR,22.70684931506849
2012-09-05,9.84,0.5,1989-12-26,JAM,22.709589041095892
2012-09-06,9.9,0.7,1989-12-26,JAM,22.71232876712329
2015-06-06,10.08,0.9,1992-09-21,USA,22.720547945205478
2009-05-24,9.99,-0.3,1986-09-09,ANT,22.720547945205478
2007-06-21,10.04,1.9,1984-10-04,USA,22.726027397260275
2008-06-28,10.04,1.7,1985-10-11,JAM,22.728767123287675
2016-02-07,10.0,1.9,1993-05-19,USA,22.736986301369864
2005-06-25,10.0,1.0,1982-10-02,USA,22.745205479452054
2005-06-25,10.08,-2.3,1982-10-02,USA,22.745205479452054
2015-04-06,10.08,0.9,1992-07-13,USA,22.745205479452054
2015-06-25,10.05,1.0,1992-10-01,JAM,22.745205479452054
2015-06-26,9.97,0.9,1992-10-01,JAM,22.74794520547945
2012-08-07,9.95,1.8,1989-11-10,CAY,22.756164383561643
2017-05-25,10.09,1.6,1994-08-28,JAM,22.756164383561643
2019-05-06,10.01,1.3,1996-08-06,USA,22.76164383561644
2018-06-22,10.0,1.1,1995-09-23,USA,22.76164383561644
2018-06-22,10.02,0.7,1995-09-23,USA,22.76164383561644
2011-05-07,10.09,-0.3,1988-08-03,TTO,22.772602739726032
2007-09-28,9.96,0.0,1984-12-24,USA,22.775342465753425
2015-06-26,10.07,0.0,1992-09-21,USA,22.775342465753425
2013-04-07,10.05,2.0,1990-07-04,JAM,22.775342465753425
2009-06-14,10.03,1.4,1986-09-09,ANT,22.778082191780825
2005-07-08,9.99,-1.0,1982-10-02,USA,22.78082191780822
2005-07-08,9.88,0.4,1982-10-02,USA,22.78082191780822
2015-06-25,9.96,1.3,1992-09-18,USA,22.78082191780822
2018-12-05,10.04,-0.5,1996-02-29,GBR,22.78082191780822
2007-02-07,9.95,0.3,1984-05-01,BAH,22.786301369863008
2001-08-31,9.98,0.6,1978-11-22,NGR,22.78904109589041
1996-10-08,10.09,-0.2,1973-12-30,TTO,22.78904109589041
2011-05-14,10.09,0.0,1988-08-03,TTO,22.79178082191781
2005-08-26,10.05,0.0,1982-11-16,FRA,22.79178082191781
2008-07-22,9.98,1.0,1985-10-11,JAM,22.794520547945204
2014-12-08,10.06,-0.1,1992-02-27,FRA,22.794520547945204
2008-07-25,10.06,1.7,1985-10-14,FRA,22.794520547945204
2005-09-06,9.85,0.6,1982-11-23,JAM,22.802739726027397
2008-07-25,10.04,-0.5,1985-10-11,JAM,22.802739726027397
2008-07-29,10.02,0.0,1985-10-11,JAM,22.81369863013699
2005-07-22,10.01,0.5,1982-10-02,USA,22.819178082191783
2005-07-22,9.89,1.0,1982-10-02,USA,22.819178082191783
2019-05-23,10.01,1.9,1996-07-31,USA,22.824657534246573
2016-08-06,10.09,1.6,1993-10-15,USA,22.824657534246573
2018-07-15,10.05,0.3,1995-09-23,USA,22.824657534246573
2015-07-24,9.92,-0.8,1992-10-01,JAM,22.824657534246573
2015-07-24,10.02,-0.3,1992-10-01,JAM,22.824657534246573
2014-06-22,10.04,0.0,1991-08-31,SKN,22.824657534246573
2019-05-24,10.03,0.8,1996-07-31,USA,22.827397260273965
2009-10-07,10.08,-0.1,1986-12-13,USA,22.83287671232877
1993-05-06,10.09,1.7,1970-07-11,JAM,22.83561643835617
2017-06-23,10.07,0.5,1994-08-28,JAM,22.83561643835617
2016-07-18,9.89,1.9,1993-09-21,RSA,22.83835616438356
2008-05-04,10.0,1.0,1985-07-06,TTO,22.843835616438355
2017-07-06,10.0,1.3,1994-09-07,USA,22.843835616438355
2005-08-07,9.96,0.6,1982-10-02,USA,22.863013698630137
2009-06-27,9.86,-0.2,1986-08-21,JAM,22.86575342465753
2006-05-08,10.02,1.7,1983-07-01,TTO,22.86849315068493
2009-07-17,9.91,-0.2,1986-09-09,ANT,22.86849315068493
1997-12-06,9.96,1.6,1975-01-28,USA,22.871232876712327
2017-07-06,10.03,0.8,1994-08-28,JAM,22.871232876712327
2019-05-06,10.09,1.3,1996-06-26,USA,22.87397260273973
2016-08-03,9.96,0.4,1993-09-21,RSA,22.882191780821923
2008-05-18,9.93,-0.1,1985-07-06,TTO,22.882191780821923
2015-08-08,10.09,-0.1,1992-09-21,USA,22.893150684931502
2008-06-28,10.0,1.6,1985-08-12,USA,22.893150684931502
2018-05-24,10.08,0.8,1995-07-06,USA,22.898630136986302
2018-05-25,9.98,1.9,1995-07-06,USA,22.901369863013702
1993-05-29,10.08,1.2,1970-07-09,USA,22.90410958904109
2006-05-21,10.04,1.5,1983-07-01,TTO,22.90410958904109
1997-06-13,9.9,0.2,1974-07-23,USA,22.906849315068488
2008-12-07,10.03,1.6,1986-01-16,GBR,22.906849315068488
2015-04-07,10.08,1.3,1992-05-15,USA,22.90958904109589
2016-11-06,9.94,1.8,1993-12-15,USA,22.90958904109589
2005-10-09,10.07,-0.6,1982-11-16,FRA,22.912328767123288
2016-08-14,9.94,0.2,1993-09-21,RSA,22.912328767123288
2016-08-14,9.98,0.2,1993-09-21,RSA,22.912328767123288
2005-08-26,9.99,0.0,1982-10-02,USA,22.91506849315068
2008-05-31,9.97,1.9,1985-07-06,TTO,22.917808219178077
2009-07-17,9.79,-0.2,1986-08-21,JAM,22.920547945205477
2005-05-07,10.08,1.8,1982-06-10,JAM,22.923287671232877
2008-01-05,10.09,0.9,1985-02-05,USA,22.928767123287674
2019-06-30,10.05,-0.1,1996-07-31,USA,22.928767123287674
2013-04-06,10.09,1.4,1990-05-04,USA,22.93972602739726
2009-07-24,9.91,-1.7,1986-08-21,JAM,22.93972602739726
2008-09-13,10.07,0.4,1985-10-11,JAM,22.93972602739726
2001-04-07,10.0,1.1,1978-05-04,GBR,22.942465753424653
2019-07-06,9.93,0.8,1996-07-31,USA,22.945205479452056
2019-04-20,9.94,0.8,1996-05-14,NGR,22.94794520547945
2016-08-27,10.0,-0.1,1993-09-21,RSA,22.94794520547945
2009-08-15,10.02,0.1,1986-09-09,ANT,22.94794520547945
2017-04-08,10.07,-0.2,1994-05-03,GBR,22.94794520547945
2014-08-06,10.06,1.4,1991-08-31,SKN,22.94794520547945
2009-08-16,9.93,0.9,1986-09-09,ANT,22.950684931506853
2009-08-16,9.96,0.2,1986-09-09,ANT,22.950684931506853
2011-07-15,10.05,-0.5,1988-08-03,TTO,22.961643835616442
2015-06-25,9.94,1.7,1992-07-13,USA,22.964383561643835
2019-05-18,9.86,0.9,1996-06-03,USA,22.96986301369863
1999-10-04,10.03,-0.1,1976-10-19,USA,22.97260273972603
2008-09-25,10.08,-0.3,1985-10-11,JAM,22.97260273972603
1997-07-07,10.01,0.6,1974-07-23,USA,22.97260273972603
2014-08-15,10.08,-1.3,1991-08-31,SKN,22.97260273972603
2005-09-17,10.01,-0.4,1982-10-02,USA,22.975342465753428
2013-06-20,10.05,1.0,1990-07-04,JAM,22.97808219178082
2007-08-26,10.07,-0.5,1984-09-07,NGR,22.980821917808214
2013-06-21,9.99,-1.2,1990-07-04,JAM,22.980821917808214
2005-09-19,10.04,1.2,1982-10-02,USA,22.980821917808214
2013-06-21,10.03,-0.2,1990-07-04,JAM,22.980821917808214
2005-08-28,10.08,0.5,1982-09-08,USA,22.98630136986301
2013-04-20,10.09,1.2,1990-05-01,USA,22.98630136986301
1997-07-13,10.04,0.0,1974-07-23,USA,22.98904109589041
2009-01-06,10.09,-0.1,1986-01-16,GBR,22.98904109589041
2009-08-15,10.03,0.1,1986-08-21,JAM,23.0
2009-08-16,9.58,0.9,1986-08-21,JAM,23.002739726027396
2018-07-08,10.01,0.6,1995-07-13,GBR,23.002739726027396
2018-07-08,9.95,0.0,1995-07-13,GBR,23.002739726027396
2009-08-16,9.89,0.2,1986-08-21,JAM,23.002739726027396
2012-04-08,9.88,1.5,1989-04-13,USA,23.002739726027396
2016-08-13,10.08,-0.1,1993-08-17,CHN,23.005479452054796
2007-04-28,9.98,2.0,1984-05-01,BAH,23.005479452054796
2012-04-09,10.02,-0.4,1989-04-13,USA,23.005479452054796
2013-11-08,10.0,0.4,1990-11-06,FRA,23.02191780821918
2013-11-08,10.06,-0.3,1990-11-06,FRA,23.02191780821918
2005-06-14,10.03,1.6,1982-06-10,JAM,23.02739726027397
2001-05-08,9.99,-0.2,1978-05-04,GBR,23.02739726027397
2005-06-14,10.07,1.9,1982-06-10,JAM,23.02739726027397
2009-08-28,9.81,0.0,1986-08-21,JAM,23.035616438356165
2018-07-21,9.97,0.8,1995-07-13,GBR,23.038356164383558
2018-07-21,9.93,0.1,1995-07-13,GBR,23.038356164383558
2019-05-24,10.06,1.1,1996-05-14,NGR,23.04109589041096
2019-06-13,9.85,0.9,1996-06-03,USA,23.04109589041096
2011-08-13,10.06,1.0,1988-08-03,TTO,23.04109589041096
2011-12-09,10.06,2.0,1988-11-26,NGR,23.049315068493147
2016-01-07,10.08,0.4,1992-12-24,JAM,23.05205479452055
2005-06-25,10.05,0.1,1982-06-10,JAM,23.057534246575347
2008-07-22,10.06,0.4,1985-07-06,TTO,23.06027397260274
2015-10-06,10.09,0.9,1992-09-18,USA,23.063013698630137
2016-05-21,10.09,0.7,1993-05-03,USA,23.06575342465753
2008-07-25,10.01,-0.5,1985-07-06,TTO,23.06849315068493
2009-05-17,10.01,1.1,1986-04-27,USA,23.071232876712326
1997-08-13,9.99,-0.7,1974-07-23,USA,23.07397260273973
2012-05-05,10.01,0.7,1989-04-13,USA,23.076712328767123
2013-05-23,9.99,0.3,1990-05-01,USA,23.076712328767123
2008-05-17,10.07,0.6,1985-04-24,USA,23.079452054794523
